degree_level,age,years_experience,previous_occupation,race,religious_affiliation,phone_number,email,last_degree_issued,ssn,gender,background_check_data
Bachelors,40,17,Data Analyst,Asian,None,1084825889,user5724@example.com,PhD in CS,475146006,Female,Clear
Masters,63,20,Junior Developer,Hispanic,Hindu,4587155988,user3442@example.com,Masters in CS,828365749,Female,Clear
Masters,22,11,Research Scientist,White,None,3147668244,user5492@example.com,Bachelors in CS,140872190,Female,Clear
PhD,37,0,Project Manager,Hispanic,Hindu,6099583723,user7835@example.com,Bachelors in CS,367854397,Female,Clear
Bachelors,25,21,Research Scientist,Other,Buddhist,7994161402,user6817@example.com,Bachelors in CS,367033979,Male,Clear
Masters,65,8,Software Engineer,Asian,Muslim,7300194123,user2315@example.com,PhD in CS,758301572,Male,Clear
PhD,32,38,Research Scientist,Other,Christian,6646629485,user6004@example.com,Bachelors in CS,169968181,Male,Clear
Masters,62,33,Research Scientist,Other,None,6831602614,user1958@example.com,Bachelors in CS,669939091,Male,Clear
Masters,28,10,Project Manager,White,Buddhist,9330403181,user4083@example.com,PhD in CS,254068314,Male,Clear
PhD,58,38,Junior Developer,Other,Christian,7282577732,user8099@example.com,Masters in CS,210526414,Male,Clear
Bachelors,48,33,Research Scientist,Other,Buddhist,4122295461,user2814@example.com,PhD in CS,287300432,Male,Clear
Bachelors,31,15,Data Analyst,Asian,Muslim,9287780724,user5162@example.com,PhD in CS,171678021,Male,Clear
PhD,62,37,Project Manager,Other,None,8175210084,user5346@example.com,Bachelors in CS,571666832,Male,Clear
Bachelors,63,9,Project Manager,Asian,Christian,9591351421,user1559@example.com,PhD in CS,639231369,Female,Clear
Masters,22,35,Junior Developer,Black,None,4015439673,user4871@example.com,PhD in CS,636581007,Female,Clear
Masters,60,7,Software Engineer,Asian,Christian,3944647933,user2066@example.com,PhD in CS,943906016,Male,Clear
PhD,36,14,Data Analyst,Asian,Buddhist,4337036352,user5005@example.com,Bachelors in CS,624864340,Female,Clear
PhD,44,5,Junior Developer,Black,Muslim,6605876393,user7031@example.com,PhD in CS,705465418,Female,Clear
PhD,47,2,Project Manager,Black,Hindu,3134574639,user2687@example.com,Bachelors in CS,147136242,Female,Clear
PhD,43,26,Research Scientist,Black,Christian,1216168400,user6051@example.com,PhD in CS,315505187,Male,Clear
Bachelors,38,14,Project Manager,Black,Buddhist,5861147652,user6854@example.com,Masters in CS,309061325,Female,Clear
Masters,40,5,Data Analyst,White,Muslim,8665945404,user9009@example.com,PhD in CS,585556887,Male,Clear
Bachelors,53,12,Research Scientist,Black,Muslim,5279426963,user8950@example.com,PhD in CS,264948541,Male,Clear
Masters,41,25,Junior Developer,White,None,6486238045,user6749@example.com,PhD in CS,430029544,Female,Clear
PhD,39,18,Project Manager,Other,Christian,8628061947,user8244@example.com,Masters in CS,949219297,Male,Clear
Bachelors,52,35,Research Scientist,Asian,Buddhist,1668694299,user6309@example.com,PhD in CS,368611004,Female,Clear
Bachelors,61,9,Research Scientist,Black,Buddhist,6666025765,user3717@example.com,PhD in CS,470260683,Female,Clear
PhD,24,25,Data Analyst,Black,Christian,7057169059,user4942@example.com,Bachelors in CS,317855965,Male,Clear
Bachelors,44,18,Software Engineer,Other,Muslim,4520190325,user9976@example.com,PhD in CS,969779404,Female,Clear
PhD,48,15,Data Analyst,Hispanic,Buddhist,1410881081,user3016@example.com,Masters in CS,398589565,Male,Clear
PhD,39,21,Project Manager,Asian,Hindu,9289688607,user2485@example.com,Masters in CS,537061249,Female,Clear
Masters,54,10,Junior Developer,Hispanic,Christian,1188650199,user2917@example.com,Masters in CS,695892641,Female,Clear
Bachelors,37,16,Project Manager,Hispanic,Muslim,7292449950,user2768@example.com,PhD in CS,631291275,Male,Clear
PhD,30,0,Data Analyst,Asian,Christian,7576283607,user5415@example.com,Bachelors in CS,570563744,Male,Clear
Bachelors,33,35,Project Manager,Black,Christian,3192840521,user1720@example.com,Bachelors in CS,660335677,Male,Clear
Masters,21,4,Data Analyst,Asian,Muslim,1388183778,user1348@example.com,Masters in CS,236044634,Female,Clear
Masters,36,31,Junior Developer,Hispanic,Christian,2076533047,user3423@example.com,Bachelors in CS,748905777,Male,Clear
PhD,51,16,Research Scientist,White,Buddhist,6004355985,user4500@example.com,PhD in CS,901804044,Female,Clear
Bachelors,43,34,Project Manager,Asian,Buddhist,5962184771,user8165@example.com,Bachelors in CS,669352084,Male,Clear
PhD,45,8,Research Scientist,Hispanic,Christian,2263318338,user9002@example.com,Masters in CS,297488793,Male,Clear
PhD,44,30,Data Analyst,Black,Muslim,1583714189,user8296@example.com,Bachelors in CS,454406083,Male,Clear
Bachelors,20,2,Data Analyst,Other,Muslim,3738771457,user2858@example.com,PhD in CS,570359194,Female,Clear
Masters,61,23,Software Engineer,Asian,Hindu,6260155029,user2071@example.com,Masters in CS,856996005,Female,Clear
Bachelors,21,18,Project Manager,White,Buddhist,5383367360,user2539@example.com,PhD in CS,185736447,Female,Clear
Bachelors,64,17,Software Engineer,Hispanic,Christian,5230759579,user3432@example.com,Masters in CS,594005543,Female,Clear
Masters,43,35,Data Analyst,Asian,None,7616057255,user6809@example.com,Masters in CS,221258539,Male,Clear
PhD,30,35,Junior Developer,Hispanic,Hindu,3736754111,user7530@example.com,Masters in CS,260478120,Male,Clear
Masters,34,35,Data Analyst,Black,Hindu,7684570999,user8991@example.com,Masters in CS,634321139,Male,Clear
Bachelors,57,25,Research Scientist,Asian,Muslim,6367886022,user6795@example.com,PhD in CS,945429986,Female,Clear
Bachelors,34,34,Software Engineer,White,Christian,1036914284,user2360@example.com,Bachelors in CS,252405047,Female,Clear
Masters,61,28,Project Manager,White,Hindu,7461998564,user5307@example.com,PhD in CS,958092331,Male,Clear
Bachelors,50,4,Project Manager,Hispanic,Hindu,3495573641,user4596@example.com,Bachelors in CS,493427454,Female,Clear
Bachelors,20,27,Project Manager,Hispanic,Muslim,5716009050,user2289@example.com,Bachelors in CS,199700442,Female,Clear
Masters,40,27,Junior Developer,Asian,None,1945745678,user4214@example.com,Bachelors in CS,487351870,Female,Clear
Masters,41,6,Junior Developer,Other,Christian,1370836441,user3172@example.com,Masters in CS,613632338,Male,Clear
Masters,45,33,Junior Developer,Hispanic,Muslim,2521111571,user6596@example.com,Bachelors in CS,539509060,Female,Clear
Bachelors,53,18,Software Engineer,Black,None,1070982240,user1104@example.com,Bachelors in CS,943671328,Male,Clear
Masters,23,37,Junior Developer,White,None,5097791635,user6271@example.com,Bachelors in CS,165207872,Female,Clear
PhD,33,36,Software Engineer,Black,Christian,9753481288,user7338@example.com,Bachelors in CS,188580730,Male,Clear
Bachelors,23,3,Project Manager,Black,Muslim,2044743005,user5976@example.com,Masters in CS,630672215,Male,Clear
Masters,39,27,Software Engineer,White,Muslim,2097824935,user9148@example.com,Bachelors in CS,661692413,Female,Clear
Masters,57,14,Junior Developer,White,Buddhist,5285950937,user8949@example.com,PhD in CS,254205307,Female,Clear
PhD,41,16,Software Engineer,Asian,Christian,2447027168,user1945@example.com,Bachelors in CS,127964780,Male,Clear
Bachelors,40,4,Data Analyst,Hispanic,None,2159912207,user7841@example.com,Masters in CS,538684652,Female,Clear
PhD,34,18,Research Scientist,Black,Christian,9245846251,user7864@example.com,Masters in CS,480950789,Female,Clear
PhD,42,37,Project Manager,Asian,Buddhist,6654909247,user4704@example.com,Bachelors in CS,768666549,Male,Clear
Bachelors,59,39,Software Engineer,Hispanic,Christian,1493549477,user1741@example.com,Bachelors in CS,564647457,Male,Clear
Bachelors,28,7,Project Manager,Black,Buddhist,1060849373,user4365@example.com,Bachelors in CS,122602470,Female,Clear
PhD,50,27,Data Analyst,Hispanic,Christian,5688461815,user3675@example.com,PhD in CS,252529630,Male,Clear
Masters,39,28,Project Manager,Black,Christian,2275272414,user1653@example.com,Masters in CS,248345348,Female,Clear
PhD,50,21,Data Analyst,White,Christian,8770729295,user1060@example.com,Bachelors in CS,387527155,Female,Clear
Bachelors,56,1,Software Engineer,Other,Buddhist,9021178263,user5327@example.com,Bachelors in CS,613559118,Female,Clear
PhD,63,32,Research Scientist,White,Muslim,5940042524,user9196@example.com,Bachelors in CS,179802592,Male,Clear
Masters,21,36,Junior Developer,Asian,Buddhist,4074273388,user9553@example.com,Masters in CS,383434570,Male,Clear
Masters,47,35,Project Manager,White,Muslim,4170697635,user9657@example.com,PhD in CS,440170072,Male,Clear
Bachelors,50,37,Software Engineer,White,Christian,7239932648,user5944@example.com,Bachelors in CS,959841555,Female,Clear
Masters,45,30,Data Analyst,Other,Hindu,9067427296,user6918@example.com,PhD in CS,153259866,Male,Clear
Bachelors,52,28,Software Engineer,Asian,Hindu,8417696152,user9587@example.com,Masters in CS,116841549,Male,Clear
Masters,24,5,Research Scientist,Asian,None,7964749214,user4588@example.com,Masters in CS,355187836,Male,Clear
PhD,54,5,Project Manager,Hispanic,Buddhist,8874010367,user3140@example.com,Masters in CS,344248821,Male,Clear
Masters,54,15,Software Engineer,Black,None,6148413405,user8696@example.com,PhD in CS,611767196,Female,Clear
Bachelors,38,29,Project Manager,White,Christian,6912119863,user5790@example.com,PhD in CS,898936475,Male,Clear
Masters,54,18,Software Engineer,Black,Christian,6286410821,user5201@example.com,Masters in CS,638470440,Male,Clear
Bachelors,20,40,Research Scientist,Other,Christian,3904120809,user9497@example.com,PhD in CS,986108756,Female,Clear
PhD,49,17,Project Manager,Other,Christian,6287968704,user2451@example.com,PhD in CS,631963214,Male,Clear
Bachelors,42,1,Software Engineer,White,None,7996393711,user4075@example.com,Masters in CS,558163028,Male,Clear
PhD,45,0,Data Analyst,Hispanic,Muslim,7450224724,user3121@example.com,Bachelors in CS,436416266,Female,Clear
Bachelors,51,20,Project Manager,Other,Buddhist,9531671848,user2816@example.com,Masters in CS,204402380,Female,Clear
Bachelors,43,31,Research Scientist,Other,Muslim,9403963027,user5965@example.com,Bachelors in CS,537221199,Female,Clear
Bachelors,28,22,Data Analyst,Black,Muslim,4503872873,user4918@example.com,Bachelors in CS,792747514,Female,Clear
PhD,47,33,Data Analyst,Asian,Christian,2392644714,user8008@example.com,Masters in CS,107785337,Male,Clear
Masters,59,26,Data Analyst,Black,Hindu,2744678350,user6089@example.com,PhD in CS,771522264,Female,Clear
Bachelors,26,21,Research Scientist,Black,Buddhist,3457253278,user6439@example.com,Bachelors in CS,176069584,Female,Clear
Masters,26,34,Junior Developer,Asian,Muslim,8937662083,user6282@example.com,Masters in CS,486059500,Female,Clear
PhD,51,38,Data Analyst,Asian,Christian,2321165337,user4993@example.com,PhD in CS,593698653,Male,Clear
Bachelors,63,27,Junior Developer,Hispanic,Muslim,6770321215,user3976@example.com,Bachelors in CS,564641062,Male,Clear
Bachelors,35,9,Research Scientist,White,Christian,2591880416,user1134@example.com,Bachelors in CS,753968722,Male,Clear
Masters,28,8,Software Engineer,Hispanic,Hindu,8293120587,user8289@example.com,Bachelors in CS,987402972,Female,Clear
PhD,22,32,Junior Developer,White,Muslim,9292026851,user1610@example.com,PhD in CS,360477990,Male,Clear
PhD,28,17,Software Engineer,Black,Muslim,4679836618,user8910@example.com,Masters in CS,113850401,Female,Clear
PhD,47,19,Software Engineer,Black,None,9501555758,user4605@example.com,Masters in CS,564257559,Male,Clear
Bachelors,32,9,Software Engineer,Black,Hindu,1332511228,user6729@example.com,Masters in CS,410489952,Male,Clear
Masters,54,9,Data Analyst,Hispanic,Muslim,1890359684,user9697@example.com,PhD in CS,784071061,Male,Clear
Bachelors,58,40,Software Engineer,Other,Hindu,1569160711,user1954@example.com,Masters in CS,213232155,Male,Clear
Bachelors,32,30,Software Engineer,Hispanic,Muslim,4473399064,user9153@example.com,Masters in CS,576116678,Male,Clear
PhD,56,21,Software Engineer,Asian,None,6084902755,user3503@example.com,Bachelors in CS,844243590,Female,Clear
PhD,44,15,Project Manager,Black,Christian,2186815871,user1298@example.com,Masters in CS,323030787,Female,Clear
Bachelors,60,1,Project Manager,White,Buddhist,4989260836,user6844@example.com,PhD in CS,988871050,Male,Clear
PhD,53,1,Junior Developer,Hispanic,Buddhist,1720141424,user1896@example.com,PhD in CS,240832019,Male,Clear
Bachelors,65,6,Project Manager,Other,Muslim,1259133106,user2039@example.com,Bachelors in CS,604667648,Male,Clear
Bachelors,57,15,Project Manager,Other,Buddhist,7870202134,user3377@example.com,Bachelors in CS,752051671,Female,Clear
PhD,39,33,Junior Developer,Other,None,5993129241,user5453@example.com,Bachelors in CS,613285345,Male,Clear
Masters,37,33,Junior Developer,Black,None,5935218272,user4794@example.com,Bachelors in CS,382113460,Male,Clear
PhD,43,34,Software Engineer,Other,Muslim,5937622597,user8669@example.com,Bachelors in CS,932032314,Male,Clear
Bachelors,52,13,Software Engineer,White,Christian,8905861417,user3723@example.com,PhD in CS,568672924,Male,Clear
PhD,31,16,Data Analyst,Black,None,7963965697,user7506@example.com,PhD in CS,701078702,Female,Clear
Masters,61,6,Project Manager,Other,None,4975761470,user3772@example.com,Bachelors in CS,828519338,Male,Clear
Masters,20,39,Junior Developer,Asian,Hindu,8757364990,user8034@example.com,Bachelors in CS,218133671,Male,Clear
Bachelors,36,2,Junior Developer,Hispanic,None,5141580985,user6680@example.com,Bachelors in CS,335024308,Male,Clear
Masters,62,0,Junior Developer,Black,Hindu,1198510004,user8625@example.com,Masters in CS,888705611,Female,Clear
Masters,58,2,Software Engineer,Black,Buddhist,4368844732,user9097@example.com,Bachelors in CS,299389674,Female,Clear
Bachelors,36,21,Research Scientist,White,None,9059668153,user3219@example.com,PhD in CS,333170112,Female,Clear
Bachelors,55,22,Software Engineer,Black,Hindu,7333923285,user7427@example.com,Masters in CS,371340799,Female,Clear
PhD,28,16,Data Analyst,White,None,8889079758,user5081@example.com,Masters in CS,510319576,Male,Clear
Bachelors,37,30,Project Manager,Asian,Buddhist,1126200659,user5413@example.com,Masters in CS,441500353,Female,Clear
Bachelors,41,8,Project Manager,Black,None,1674078099,user1030@example.com,PhD in CS,540524052,Male,Clear
PhD,27,23,Junior Developer,Asian,Hindu,2320117306,user2245@example.com,PhD in CS,954679861,Male,Clear
PhD,35,11,Junior Developer,White,Muslim,7249667913,user8342@example.com,Masters in CS,919001291,Female,Clear
Bachelors,53,31,Project Manager,White,Hindu,2520187356,user4740@example.com,Masters in CS,419393578,Male,Clear
PhD,53,17,Research Scientist,Asian,Buddhist,7178913068,user4701@example.com,PhD in CS,808975479,Male,Clear
Masters,49,14,Junior Developer,Hispanic,Muslim,4577002597,user4978@example.com,Masters in CS,777615145,Female,Clear
Bachelors,23,32,Junior Developer,Asian,Hindu,8186419582,user6585@example.com,Bachelors in CS,666111049,Female,Clear
Masters,46,7,Data Analyst,White,Buddhist,1097230048,user6752@example.com,Bachelors in CS,727749970,Female,Clear
PhD,60,25,Software Engineer,Asian,Buddhist,3719044944,user3276@example.com,PhD in CS,277473562,Male,Clear
Masters,41,34,Software Engineer,Black,Buddhist,8059234841,user2835@example.com,PhD in CS,658564306,Female,Clear
PhD,44,10,Research Scientist,Other,None,8180482168,user9209@example.com,PhD in CS,639051439,Male,Clear
Bachelors,32,36,Data Analyst,Asian,Hindu,1885431724,user3913@example.com,Bachelors in CS,864820991,Female,Clear
PhD,62,7,Software Engineer,Hispanic,Hindu,4025793564,user7065@example.com,PhD in CS,225089015,Female,Clear
Bachelors,51,18,Project Manager,White,Muslim,9450023625,user9959@example.com,PhD in CS,869153591,Male,Clear
Bachelors,21,14,Data Analyst,Black,None,2700073747,user7035@example.com,Masters in CS,980092161,Female,Clear
Bachelors,47,39,Project Manager,Hispanic,Christian,9720652730,user5029@example.com,PhD in CS,146517661,Male,Clear
PhD,62,6,Junior Developer,White,Christian,7019130185,user3523@example.com,Bachelors in CS,591485247,Female,Clear
Masters,63,35,Research Scientist,Other,None,8172586542,user7730@example.com,PhD in CS,238995299,Female,Clear
PhD,25,21,Data Analyst,Hispanic,Muslim,3114968192,user9075@example.com,Masters in CS,782691731,Male,Clear
Masters,56,21,Junior Developer,Asian,Hindu,7809314782,user4759@example.com,PhD in CS,427960017,Female,Clear
Masters,31,18,Project Manager,White,None,4786585993,user3982@example.com,Masters in CS,194132070,Female,Clear
Bachelors,59,38,Software Engineer,Hispanic,Muslim,7669362326,user5488@example.com,Masters in CS,880684409,Male,Clear
Bachelors,40,12,Data Analyst,White,Buddhist,3350943598,user5596@example.com,Bachelors in CS,521861294,Female,Clear
PhD,52,20,Project Manager,Other,Christian,4705272587,user4914@example.com,PhD in CS,607261405,Male,Clear
Masters,61,4,Project Manager,White,Hindu,9627729608,user4865@example.com,Masters in CS,175065484,Female,Clear
Masters,43,28,Research Scientist,Asian,Christian,7407377881,user1401@example.com,PhD in CS,108827115,Male,Clear
PhD,46,34,Project Manager,White,Buddhist,4124577048,user3448@example.com,Masters in CS,721200500,Female,Clear
Bachelors,38,23,Research Scientist,Hispanic,Hindu,1080510853,user8848@example.com,PhD in CS,451420585,Male,Clear
Bachelors,44,24,Project Manager,Asian,Hindu,1900664483,user5948@example.com,PhD in CS,334023290,Male,Clear
PhD,29,37,Project Manager,Asian,Muslim,5116827963,user8623@example.com,Bachelors in CS,219675013,Female,Clear
Bachelors,40,0,Software Engineer,Black,Christian,5051067410,user6848@example.com,Masters in CS,965768097,Male,Clear
PhD,48,14,Junior Developer,Black,Hindu,9319520821,user7558@example.com,Masters in CS,606250970,Male,Clear
Masters,56,30,Project Manager,Hispanic,None,1297621733,user3746@example.com,Masters in CS,313347822,Female,Clear
Masters,28,16,Software Engineer,White,Buddhist,1595301817,user9040@example.com,Masters in CS,433608011,Female,Clear
Masters,43,25,Data Analyst,White,None,5553918048,user5953@example.com,Masters in CS,153626588,Female,Clear
Bachelors,61,34,Junior Developer,Other,Christian,2730820115,user5073@example.com,Masters in CS,625090505,Female,Clear
Masters,45,40,Research Scientist,Hispanic,Buddhist,3542362441,user3512@example.com,Bachelors in CS,111600958,Male,Clear
Bachelors,52,29,Research Scientist,Asian,Muslim,2922481067,user4222@example.com,Bachelors in CS,333609093,Male,Clear
Bachelors,63,8,Research Scientist,Other,Muslim,4480503917,user4268@example.com,Masters in CS,236451711,Male,Clear
PhD,40,17,Junior Developer,Black,Hindu,2517965216,user6411@example.com,Bachelors in CS,875492346,Female,Clear
Masters,23,1,Project Manager,White,None,8338577141,user9616@example.com,Masters in CS,931753041,Female,Clear
Masters,52,16,Data Analyst,Hispanic,Buddhist,8724153193,user2757@example.com,Bachelors in CS,877294488,Male,Clear
Masters,26,11,Project Manager,Other,Christian,5718513557,user1801@example.com,PhD in CS,828032439,Male,Clear
Bachelors,28,36,Junior Developer,White,Christian,1999611777,user4178@example.com,PhD in CS,308446951,Male,Clear
Bachelors,50,31,Data Analyst,Black,Muslim,3580410404,user1398@example.com,PhD in CS,151476232,Male,Clear
PhD,28,12,Software Engineer,Other,Muslim,5726108427,user2885@example.com,PhD in CS,274102173,Male,Clear
Bachelors,58,6,Software Engineer,Other,None,6981187400,user7193@example.com,Masters in CS,374365184,Female,Clear
PhD,32,5,Data Analyst,White,None,3043007675,user4769@example.com,PhD in CS,438834515,Male,Clear
Masters,24,4,Project Manager,Asian,Buddhist,1781778438,user2015@example.com,Bachelors in CS,915489287,Female,Clear
PhD,53,15,Project Manager,Asian,Hindu,6365466733,user9194@example.com,Masters in CS,210493155,Male,Clear
PhD,29,2,Software Engineer,Hispanic,Buddhist,7188119145,user2242@example.com,Masters in CS,933414250,Male,Clear
Bachelors,57,38,Research Scientist,Other,None,9114217018,user4691@example.com,Masters in CS,793967549,Female,Clear
PhD,32,10,Data Analyst,Hispanic,Buddhist,6582315934,user8685@example.com,Bachelors in CS,838591868,Male,Clear
Masters,63,9,Research Scientist,Other,None,2834640110,user6841@example.com,Bachelors in CS,514615793,Female,Clear
Masters,39,25,Data Analyst,Other,Hindu,3042838622,user5745@example.com,Masters in CS,752239228,Male,Clear
PhD,63,4,Data Analyst,Hispanic,Buddhist,5097617880,user9526@example.com,PhD in CS,395396272,Female,Clear
PhD,36,11,Junior Developer,Hispanic,Buddhist,3980310234,user2674@example.com,PhD in CS,585720028,Female,Clear
Masters,33,19,Junior Developer,Hispanic,Buddhist,1087688128,user1483@example.com,PhD in CS,690105295,Male,Clear
Masters,23,40,Software Engineer,Asian,Hindu,2720749872,user9644@example.com,Masters in CS,364804750,Female,Clear
Masters,34,26,Project Manager,White,None,4409541448,user9647@example.com,Masters in CS,313218457,Male,Clear
Bachelors,39,22,Project Manager,Other,Hindu,5843158949,user4708@example.com,Bachelors in CS,138178172,Male,Clear
PhD,62,15,Research Scientist,White,Christian,4398515772,user1260@example.com,PhD in CS,104500626,Female,Clear
Masters,32,16,Research Scientist,Hispanic,None,9808132957,user4333@example.com,Masters in CS,218925997,Male,Clear
Bachelors,39,16,Data Analyst,Asian,Christian,3293450314,user9764@example.com,Bachelors in CS,704433725,Male,Clear
PhD,36,6,Junior Developer,White,None,8336823533,user8856@example.com,Masters in CS,245722934,Female,Clear
PhD,55,7,Data Analyst,Hispanic,Christian,7297611028,user3410@example.com,Masters in CS,196948250,Male,Clear
Masters,29,28,Software Engineer,Black,Muslim,4624159817,user8729@example.com,Masters in CS,249039830,Female,Clear
PhD,60,24,Junior Developer,White,None,4489115463,user6174@example.com,Masters in CS,233266102,Female,Clear
Masters,23,23,Software Engineer,Other,Hindu,7621379384,user2577@example.com,Bachelors in CS,575841095,Male,Clear
Bachelors,56,11,Software Engineer,Asian,Christian,7513903967,user3564@example.com,Bachelors in CS,300948048,Male,Clear
PhD,51,7,Data Analyst,Other,Hindu,9303701931,user2316@example.com,Masters in CS,560141321,Female,Clear
Bachelors,23,38,Project Manager,Black,Buddhist,3390749416,user6539@example.com,PhD in CS,277768405,Male,Clear
Masters,43,6,Junior Developer,Asian,Muslim,9363223565,user8381@example.com,Masters in CS,787350422,Female,Clear
Masters,26,22,Research Scientist,Other,Hindu,1700834726,user4335@example.com,PhD in CS,587980493,Female,Clear
Masters,22,34,Project Manager,Hispanic,None,5401856571,user6351@example.com,Masters in CS,198360018,Male,Clear
Bachelors,61,12,Junior Developer,Asian,Hindu,6147385387,user6769@example.com,Masters in CS,678251973,Female,Clear
PhD,64,7,Project Manager,Black,Hindu,9692133754,user5152@example.com,PhD in CS,612610593,Female,Clear
Masters,61,21,Research Scientist,Black,Christian,6962022572,user3270@example.com,Bachelors in CS,729595181,Male,Clear
Masters,40,15,Software Engineer,Asian,Muslim,4535666102,user3461@example.com,Bachelors in CS,899740415,Female,Clear
PhD,40,24,Data Analyst,Other,Muslim,1608796791,user4233@example.com,Masters in CS,324919107,Female,Clear
Masters,34,24,Junior Developer,Black,Buddhist,4921524356,user3249@example.com,Bachelors in CS,437748361,Male,Clear
Masters,48,22,Software Engineer,Other,Buddhist,1801422351,user5970@example.com,Bachelors in CS,467597065,Male,Clear
Bachelors,53,0,Research Scientist,White,Buddhist,2895833109,user6361@example.com,Bachelors in CS,429059206,Male,Clear
Bachelors,36,1,Project Manager,Other,Hindu,2746641384,user7280@example.com,PhD in CS,954700369,Female,Clear
PhD,26,34,Project Manager,White,Hindu,9894529346,user6683@example.com,Bachelors in CS,453585810,Male,Clear
Bachelors,23,10,Project Manager,White,Hindu,5381888861,user1285@example.com,Masters in CS,632296800,Male,Clear
Masters,27,9,Software Engineer,White,None,1523320735,user9834@example.com,Masters in CS,762133601,Female,Clear
Masters,36,32,Software Engineer,White,Hindu,9152711775,user8123@example.com,PhD in CS,542228542,Female,Clear
PhD,40,26,Junior Developer,Black,Christian,2416566784,user8776@example.com,Masters in CS,532212565,Male,Clear
Bachelors,46,10,Junior Developer,Hispanic,Buddhist,5787661354,user6250@example.com,PhD in CS,581567623,Male,Clear
Bachelors,63,15,Data Analyst,Black,Hindu,3492425033,user6316@example.com,Bachelors in CS,152855213,Female,Clear
Bachelors,28,1,Data Analyst,White,Muslim,2402870053,user3859@example.com,PhD in CS,195367932,Male,Clear
Masters,52,8,Software Engineer,Hispanic,Muslim,6943179104,user7694@example.com,Bachelors in CS,421482591,Male,Clear
PhD,43,29,Data Analyst,Other,Muslim,9782191814,user3058@example.com,PhD in CS,196360037,Female,Clear
Masters,39,34,Data Analyst,White,Christian,9351610854,user9332@example.com,Bachelors in CS,421402881,Male,Clear
Masters,61,23,Data Analyst,Other,Christian,4643573922,user3772@example.com,PhD in CS,370521364,Male,Clear
PhD,50,13,Project Manager,White,Hindu,6104056302,user1669@example.com,Bachelors in CS,604142888,Female,Clear
Masters,22,25,Research Scientist,Other,None,1039360758,user9864@example.com,Bachelors in CS,392461469,Female,Clear
Bachelors,58,13,Software Engineer,Asian,Muslim,2248267762,user5990@example.com,PhD in CS,811552138,Male,Clear
PhD,22,25,Software Engineer,White,Christian,5494921200,user7456@example.com,Masters in CS,496381293,Female,Clear
Masters,21,30,Data Analyst,Asian,Hindu,5404530613,user1251@example.com,PhD in CS,551039266,Female,Clear
Masters,56,19,Project Manager,Asian,Buddhist,3080961158,user9712@example.com,PhD in CS,521968857,Male,Clear
PhD,25,0,Data Analyst,Black,Hindu,3860276054,user5834@example.com,PhD in CS,703022277,Male,Clear
Bachelors,41,38,Junior Developer,Black,Christian,1662686050,user2937@example.com,Bachelors in CS,958707140,Male,Clear
PhD,47,1,Junior Developer,Hispanic,Hindu,7274603240,user9455@example.com,PhD in CS,629768776,Male,Clear
Masters,25,24,Research Scientist,Asian,Hindu,6356417039,user5412@example.com,Bachelors in CS,160151553,Female,Clear
Masters,33,39,Junior Developer,White,Hindu,2097359839,user6354@example.com,Bachelors in CS,606130405,Male,Clear
PhD,27,35,Software Engineer,Other,Muslim,9195251417,user9186@example.com,PhD in CS,868207164,Male,Clear
PhD,31,2,Research Scientist,Asian,Christian,6320135950,user5792@example.com,Masters in CS,568949216,Male,Clear
PhD,44,34,Junior Developer,Black,Muslim,6598277715,user6124@example.com,Bachelors in CS,186358263,Female,Clear
Masters,44,20,Data Analyst,Other,Muslim,2792705016,user8997@example.com,Masters in CS,682934599,Female,Clear
Bachelors,36,4,Data Analyst,Black,Buddhist,3446597181,user3272@example.com,PhD in CS,462561998,Male,Clear
Masters,30,37,Research Scientist,Hispanic,Christian,9114808727,user5677@example.com,Masters in CS,522805770,Male,Clear
Masters,39,1,Project Manager,Black,None,9045670992,user6169@example.com,Bachelors in CS,407087140,Male,Clear
Masters,34,37,Junior Developer,Asian,None,9278358230,user4745@example.com,Bachelors in CS,466579590,Female,Clear
Masters,61,10,Software Engineer,Asian,Christian,2505972544,user9579@example.com,Masters in CS,386434435,Female,Clear
PhD,30,18,Software Engineer,Asian,Christian,2213739358,user3862@example.com,Bachelors in CS,778439292,Female,Clear
Masters,30,8,Data Analyst,White,Muslim,8009721296,user6234@example.com,Masters in CS,313621310,Male,Clear
Masters,29,24,Project Manager,White,Christian,7326850075,user2504@example.com,Bachelors in CS,873229624,Female,Clear
Bachelors,26,39,Research Scientist,Other,Christian,4408040409,user6201@example.com,Masters in CS,491501406,Female,Clear
Bachelors,37,33,Junior Developer,Other,Muslim,4159981688,user6841@example.com,Masters in CS,669322052,Female,Clear
Bachelors,21,39,Project Manager,Black,Muslim,4272408587,user3695@example.com,PhD in CS,986709285,Female,Clear
PhD,61,40,Junior Developer,Other,Hindu,9038710082,user2797@example.com,Bachelors in CS,121232362,Male,Clear
PhD,33,18,Research Scientist,Hispanic,Hindu,3943191654,user9255@example.com,Masters in CS,110529962,Male,Clear
Masters,23,12,Project Manager,Black,None,3908435440,user8097@example.com,Bachelors in CS,559263376,Female,Clear
PhD,20,17,Software Engineer,Asian,Christian,5959600891,user3273@example.com,Bachelors in CS,782594929,Male,Clear
PhD,40,6,Data Analyst,Other,None,6586541092,user6517@example.com,Masters in CS,195127869,Male,Clear
Masters,41,12,Data Analyst,White,None,1647577846,user7621@example.com,Masters in CS,567645855,Male,Clear
